Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
68	450	0,01878	-18,141	0	18,995	101,81	0,08122	2,1956	2,2354	12,6	0,0915
89	300	-0,06442	-8,7887	0,32263	14,445	99,19	0,0423	1,6443	1,631	12,537	0,065
50	1350	346,89	225,5	758,24	22,021	95,497	1,054	2,647	2,527	12,651	0,2815
84	1400	254,03	154,17	487,2	20,335	67,638	0,62785	2,3862	1,6136	12,547	0,538
56	250	-0,00268	-15,587	-0,14001	15,293	99,466	0,17665	1,7366	1,7273	12,628	0,0795
71	300	-0,17456	-22,637	0	9,6951	99,084	0,0701	1,2023	1,1912	12,578	0,057
92	2100	-2,4088	-1,3164	0,41367	20,64	102,52	1,0772	2,4313	2,4926	12,54	0,0885
98	0	-0,30062	-41,466	-0,03652	14,098	79,646	0,11828	1,6084	1,2797	12,517	0,0855
69	2250	-0,03757	-8,4636	-1,9108	16,922	95,605	0,26559	1,927	1,8421	12,594	0,0615
93	650	-3,2897	-8,8545	0,0426	18,652	102,56	0,30265	2,1489	2,2038	12,535	0,088
52	1750	126,07	83,946	275,78	22,909	86,99	0,95861	2,7931	2,4298	12,651	0,259
62	100	-0,0161	-16,763	-1,3997	15,863	98,575	-0,01977	1,8013	1,7757	12,621	0,115
109	1350	167,52	110,87	354,26	18,403	96,943	1,1902	2,1158	2,051	12,489	0,085
105	1500	311,24	199,78	636,24	19,922	67,926	0,47406	2,3261	1,58	12,487	0,5135
35	2350	-0,26835	-53,621	-0,05477	13,382	87,5	0,1294	1,5349	1,3427	12,693	0,102
58	300	0,23068	-10,175	0,55358	19,516	95,862	0,08956	2,2679	2,174	12,627	0,1015
37	2300	-0,04563	-68,381	-0,07304	13,618	76,762	0,42958	1,5584	1,1962	12,681	0,1125
41	1900	44,984	21,201	104,77	20,692	86,944	1,3969	2,4393	2,1206	12,684	0,071
46	1650	712,92	468,24	1545,7	28,814	58,638	0,79555	3,9629	2,3234	12,673	0,953
80	300	-0,06176	-12,679	-0,58459	13,28	98,915	0,13588	1,5243	1,5078	12,558	0,0955
49	0	-0,01073	-3,6632	0,01825	20,014	102,06	0,02099	2,3392	2,3873	12,659	0,0605
55	1150	355,31	229,14	740,1	21,686	81,319	0,59821	2,5952	2,1073	12,638	0,7225
53	150	-0,04023	-3,851	-0,32844	20,782	98,582	0,03119	2,4528	2,4181	12,645	0,0625
73	750	0,7862	-7,0951	2,0325	17,173	101,08	0,09975	1,9579	1,9791	12,574	0,124
98	300	-0,28465	-19,64	-0,01827	8,5052	97,176	0,09048	1,1095	1,0782	12,505	0,0625
102	1350	30,058	25,716	88,631	18,368	102,45	1,1263	2,111	2,1627	12,502	0,0625
53	1750	226	153,27	481,75	23,688	76,29	0,71031	2,9276	2,2335	12,65	0,4725
91	1850	6,4078	4,1192	22,704	17,965	99,995	1,3987	2,0582	2,0581	12,528	0,0675
88	1500	160,14	98,179	337,87	21,278	78,728	0,37028	2,5288	1,991	12,547	0,5295
42	1350	211,43	145,24	470,87	22,819	101,3	0,63527	2,7778	2,814	12,676	0,058
103	1350	312,4	201,86	684,03	19,552	86,29	1,6628	2,2739	1,9582	12,506	0,5275
118	650	-0,04026	-32,452	0,54178	12,761	94,372	0,06825	1,4738	1,3908	12,458	0,091
49	2200	-0,54434	-5,1681	-1,4474	20,625	98,578	0,04323	2,4292	2,3946	12,659	0,1
103	750	-0,02952	-11,149	-0,13996	17,154	102,13	0,7483	1,9557	1,9973	12,509	0,0705
41	1450	404,08	264,4	864,79	23,516	73,688	1,3691	2,8974	2,1349	12,689	0,699
48	400	-0,15289	-3,5741	-1,0828	20,649	98,677	-0,01607	2,4328	2,4006	12,665	0,0555
91	2000	-2,651	-1,7021	-0,04868	17,474	100,43	1,1384	1,9956	2,0042	12,535	0,073
48	1600	204,16	132,52	462,62	22,223	101,1	0,29524	2,6791	2,7086	12,664	0,157
80	1750	197,56	122,28	430,15	19,05	85,178	0,88449	2,2035	1,8764	12,572	0,28
75	1350	896,64	588,81	1861	23,793	55,849	1,4941	2,9463	1,6454	12,572	0,878
100	550	-0,00268	-5,1088	0,01218	12,725	99,528	0,09697	1,47	1,4631	12,505	0,0585
53	2100	-0,1153	-11,79	-0,97301	20,845	92,609	0,18406	2,4624	2,2804	12,645	0,093
55	2200	-0,51769	-18,727	-0,42582	16,398	96,861	0,10623	1,864	1,8055	12,633	0,0905
73	1450	408,81	265,53	866,6	21,619	100,64	1,0781	2,5822	2,5987	12,585	0,68
33	2350	-0,00537	-67,638	-0,44429	14,989	81,759	0,54818	1,703	1,3923	12,7	0,12
87	1150	422,99	275,54	917,17	24,294	68,196	0,8289	3,0366	2,0704	12,545	0,928
65	1400	187,23	111,71	376,38	20,601	70,63	0,91692	2,4256	1,7131	12,605	0,845
96	2250	-0,18522	-50,587	0,01217	12,485	88,047	0,26189	1,4476	1,2736	12,518	0,1105
85	1600	621,12	390,25	1310,2	23,97	52,968	0,66028	2,9778	1,5771	12,545	0,699
44	1600	167,54	106,86	352,63	22,096	95,528	0,46016	2,6588	2,539	12,675	0,146
57	2350	-0,41571	-21,297	-0,24327	20,278	93,503	0,1785	2,3777	2,2232	12,626	0,081
91	700	0,3731	-2,6379	-0,12175	15,419	100,28	1,0031	1,7507	1,7557	12,53	0,0685
45	450	-0,21456	-2,727	-2,8892	20,581	102,05	0,03304	2,4226	2,4722	12,671	0,0615
72	1300	525,89	334,49	1081,6	23,085	65,543	0,94379	2,8252	1,8487	12,583	0,982
101	1650	458,91	260,5	975,07	23,146	50,4	0,74922	2,8337	1,4279	12,513	0,578
67	800	19,142	1,5433	44,622	19,184	89,445	0,23409	2,2215	1,9871	12,6	0,2265
107	400	-0,05909	-7,8056	0,18884	11,725	97,736	0,10345	1,3764	1,3451	12,479	0,063
74	200	0,01878	-6,3905	0,90063	16,853	101,15	0,43792	1,9186	1,9407	12,581	0,071
107	2050	-0,06442	-14,665	0,74264	15,007	91,309	0,01544	1,705	1,5566	12,49	0,068
119	1300	192,77	117	414,21	18,198	93,923	0,95676	2,0887	1,9617	12,462	0,4875
107	1300	310,46	199,43	620,66	19,254	68,543	0,36102	2,2314	1,5292	12,488	0,7775
42	0	-0,17704	-1,1116	-0,00608	19,818	101,16	0,78906	2,311	2,3376	12,672	0,057
37	2050	14,241	-57,268	31,599	16,089	69,024	0,5945	1,8277	1,2614	12,691	0,221
93	800	5,4201	-4,6869	19,516	18,706	102,59	0,26374	2,1562	2,2122	12,528	0,1245
111	1550	438,79	279,85	931,42	24,053	62,367	0,43236	2,9937	1,8664	12,486	0,749
114	450	-0,01075	-24,439	-0,29244	7,9046	98,884	0,12847	1,0652	1,0533	12,467	0,0765
61	1650	394,95	254,86	823,58	23,512	71,133	0,84558	2,8973	2,0605	12,623	1,05
37	1400	581,1	383,67	1294,1	24,04	70,316	1,1143	2,9918	2,1017	12,696	0,7085
88	900	42,23	18,965	90,842	16,959	97,975	0,24706	1,9316	1,8924	12,542	0,164
76	800	19,544	3,8104	41,018	13,675	98,575	0,08492	1,5641	1,5419	12,571	0,098
82	1900	52,148	-15,307	126,88	19,083	74,317	0,1294	2,2085	1,6396	12,566	0,1445
74	2200	-0,36492	-29,107	-0,52337	12,763	95,31	0,06269	1,4738	1,4046	12,582	0,1035
48	800	11,3	5,7675	27,994	20,21	101,88	0,17016	2,3678	2,4123	12,666	0,048
34	1500	803,57	516,51	1712,7	26,093	54,38	0,80481	3,3837	1,8366	12,708	1,2945
84	1200	576,76	361,75	1239,8	22,622	65,273	0,60654	2,7459	1,7912	12,54	0,5435
116	0	-0,0859	-15,163	-0,84014	13,012	95,829	-0,01607	1,4979	1,4354	12,458	0,101
117	1350	399,3	251,48	859,9	18,25	68,875	1,0262	2,0955	1,4432	12,463	0,714
95	2150	-0,08052	-36,255	-0,22523	13,307	93,137	0,20166	1,5273	1,4222	12,517	0,1055
37	650	-0,102	-16,186	-0,05479	12,65	95,966	0,24706	1,4628	1,4039	12,675	0,0845
34	1250	652,27	407,7	1409,8	24,251	52,448	0,51297	3,0297	1,5869	12,702	1,3695
99	200	-0,13966	-23,172	0	9,559	99,617	0,04694	1,1914	1,1868	12,506	0,0555
115	300	-0,00806	-19,542	0,98702	8,7064	100,05	0,06547	1,1247	1,1252	12,461	0,072
36	1100	629,84	397,97	1320,3	22,237	56,08	0,68159	2,6879	1,5005	12,684	1,1875
43	1200	383,79	249	797,59	23,583	93,337	0,72791	2,9113	2,7165	12,675	0,485
36	700	5,1523	-14,256	10,753	8,4187	97,392	0,18869	1,103	1,0743	12,671	0,0705
111	900	106,38	24,881	224,06	14,642	101,4	0,04045	1,6656	1,6889	12,479	0,106
105	2200	-0,04295	-22,827	-0,06696	14,592	94,394	-0,02255	1,6601	1,5669	12,49	0,086
58	500	-0,28167	-8,6723	0,15817	18,669	97,859	-0,01699	2,1512	2,1052	12,627	0,1005
57	1950	31,328	13,141	65,599	21,805	89,17	0,68993	2,6117	2,3288	12,638	0,1565
86	1850	124,52	31,589	270,53	20,811	75,154	1,1912	2,4572	1,8466	12,552	0,224
113	1450	225,17	139,81	454,24	20,66	70,589	0,22205	2,4347	1,7186	12,466	0,6905
99	900	34,609	24,339	69,9	11,295	101,42	0,02007	1,3381	1,3571	12,5	0,084
57	1450	470,87	300,37	961,95	25,037	75,174	1,1356	3,1743	2,3859	12,629	0,9535
57	2250	-0,49072	-10,069	-2,2562	20,691	92,647	0,11735	2,4391	2,2597	12,632	0,104
90	950	267,98	120,7	584,26	13,016	85,122	0,22575	1,5013	1,2741	12,519	0,4215
82	950	295,06	127,43	638,33	16,933	94,003	0,08678	1,9304	1,8104	12,551	0,438
110	2100	-0,06173	-11,514	-1,9902	14,918	97,851	0,05805	1,6953	1,6588	12,489	0,085
32	550	-1,3179	-20,239	-0,38959	16,111	93,915	0,41939	1,8301	1,7187	12,687	0,108
101	1450	666,95	418,06	1424,7	23,378	50,067	0,78072	2,8739	1,4388	12,512	0,852
57	200	-1,685	-6,6321	-0,13387	18,259	88,18	0,36658	2,0967	1,8489	12,633	0,1115
99	2100	-0,04294	-29,853	-0,45034	14,804	90,73	0,0247	1,6831	1,5265	12,509	0,1075
61	1350	872,47	578,09	1845,7	25,774	65,277	0,91043	3,3181	2,1646	12,616	1,036
89	0	0,00537	-13,742	-0,2435	15,192	97,662	0,09697	1,7254	1,6851	12,542	0,0685
70	650	-0,02416	-24,332	0,57831	12,986	102,33	0,04138	1,4954	1,5302	12,59	0,0565
62	1750	342,32	214,91	713,44	19,992	100,57	1,1522	2,3374	2,3506	12,618	0,1585
60	950	230,23	134,19	502,82	20,423	100,51	0,40086	2,3994	2,4116	12,626	0,483
89	1600	325,42	200,11	654,97	20,58	58,654	0,63804	2,4242	1,4204	12,539	0,6675
46	1050	567,07	349,13	1198,4	26,211	71,621	0,49351	3,4031	2,4371	12,663	1,194
36	2350	-0,08855	-55,036	-1,4787	15,252	87,148	0,18591	1,7321	1,5093	12,693	0,113
69	2350	0	-7,2757	-1,1501	16,563	98,29	0,03026	1,8835	1,8513	12,594	0,066
84	700	-0,50772	-23,006	0,00609	8,6333	100,03	0,15163	1,1192	1,1195	12,54	0,0895
114	800	2,3996	-25,322	7,2824	6,8809	99,465	0,10345	0,9931	0,98779	12,461	0,0825
65	2200	-1,3629	-18,595	-1,1621	16,892	89,318	0,01914	1,9234	1,7178	12,6	0,0915
48	600	-0,23067	-2,9927	-1,6302	20,609	98,922	0,16553	2,4267	2,4005	12,659	0,0435
40	1850	157,81	98,422	336,32	22,147	77,371	0,87245	2,6669	2,0631	12,689	0,176
47	750	8,8983	0,77238	27,204	17,459	100,02	0,04045	1,9937	1,9941	12,654	0,0875
117	1950	-0,01879	-18,344	-0,14607	15,292	82,895	0,49536	1,7365	1,4394	12,457	0,178
32	1450	965,66	621,99	2011,4	27,406	45,656	0,83539	3,6509	1,6666	12,715	1,346
37	1250	321,3	205,34	714,06	22,213	71,393	0,87522	2,6777	1,9116	12,684	1,004
110	150	-0,01073	-5,5908	0,0426	17,878	99,311	0,48054	2,047	2,0329	12,482	0,08
119	50	0,00805	-40,088	-0,07914	16,16	82,4	0,54354	1,8358	1,5127	12,465	0,1325
85	450	-0,18805	-20,96	0	8,4336	98,965	0,12013	1,1041	1,0927	12,539	0,063
59	1300	609,8	397,95	1320,6	23,812	87,964	1,0744	2,9509	2,594	12,631	0,705
32	250	-0,26029	-20,471	0,48687	15,917	95,614	0,27856	1,8075	1,7282	12,687	0,094
33	1550	891,69	574,66	1872,1	26,947	42,905	0,9549	3,5541	1,5243	12,715	1,252
86	700	-0,39202	-12,526	0,21922	12,18	100,25	0,01544	1,4183	1,4219	12,538	0,0665
82	750	0,91054	-22,741	1,7848	9,9021	100,2	0,15348	1,2191	1,2215	12,545	0,115
70	400	0	-11,35	0,25567	14,669	102,28	0,03767	1,6682	1,7063	12,589	0,052
65	300	-0,00537	-16,252	0	12,206	99,489	0,08492	1,4208	1,4136	12,597	0,0825
73	1400	399,02	262,72	851,32	20,735	101,9	0,75571	2,448	2,4945	12,578	0,567
96	1900	24,489	-38,003	64,389	16,588	69,501	0,57505	1,8871	1,3109	12,521	0,1515
112	800	2,0064	-22,085	6,7007	10,703	100,68	0,02099	1,2861	1,2948	12,473	0,0975
53	1900	68,33	40,921	170,25	22,275	84,225	0,62507	2,6877	2,2634	12,643	0,188
112	1000	302,66	140,09	675,5	17,529	94,401	0,11179	2,0056	1,8873	12,466	0,245
41	750	16,118	6,4311	31,104	19,831	98,33	0,51667	2,3128	2,2742	12,672	0,128
70	100	0	-7,1715	-0,48081	16,19	98,572	0,04323	1,8393	1,813	12,594	0,0655
72	350	-0,03223	-21,268	0	9,4397	99,135	0,03119	1,1818	1,1716	12,578	0,065
78	1850	198,87	71,961	414,45	21,116	69,655	0,77239	2,5038	1,7436	12,578	0,223
85	1200	310,85	191,66	652,64	20,886	69,168	0,39067	2,469	1,7071	12,539	0,8205
99	1000	106,43	67,246	217,12	13,761	99,015	0,03211	1,5732	1,5574	12,499	0,2425
77	750	1,6083	-16,673	4,3661	11,607	102,1	0,07103	1,3656	1,3944	12,564	0,119
91	1550	58,008	41,309	141,07	17,314	99,894	1,4404	1,9755	1,9734	12,529	0,0735
61	0	-0,02414	-9,3028	0,09126	18,948	95,751	0,0071	2,1891	2,0961	12,627	0,083
58	1700	478,36	319,92	1022,4	24,706	74,336	1,4654	3,1123	2,3129	12,63	0,6535
91	1000	36,287	22,775	82,935	16,255	99,121	1,0225	1,8469	1,8307	12,53	0,07
63	1050	525,57	326,41	1160,4	20,831	99,223	0,78443	2,4603	2,4412	12,606	0,475
102	2350	0,96027	-0,42043	0,13383	20,955	102,64	1,2495	2,479	2,5443	12,514	0,072
116	2000	-0,17179	-7,8942	0,51744	14,127	86,554	0,15997	1,6108	1,3941	12,465	0,0835
110	1750	101,65	41,434	240,36	20,169	83,783	0,45552	2,3623	1,9782	12,487	0,164
102	1100	76,735	51,884	179,59	18,102	101,76	1,1708	2,0761	2,1126	12,508	0,063
64	450	-0,05907	-17,785	0	10,586	99,762	0,01914	1,2762	1,2731	12,597	0,0885
66	2100	-0,13144	-15,055	-1,1193	18,418	84,846	0,38325	2,1177	1,7967	12,607	0,141
32	1400	980,15	631,95	2048,3	26,566	47,214	0,97807	3,4753	1,6407	12,715	1,3825
102	2100	-0,72696	-0,43097	-0,15818	20,374	102,61	1,2041	2,3918	2,4543	12,508	0,065
50	650	-0,11804	-1,1398	0	19,322	101,31	0,04879	2,2408	2,2702	12,653	0,0475
42	2000	8,3902	4,5728	19,107	21,589	101,68	0,69827	2,5774	2,6207	12,67	0,026
92	250	-2,0097	-1,2094	0,0426	18,813	100,27	1,1652	2,1708	2,1767	12,535	0,0735
84	400	-0,05371	-21,486	0,00609	9,5186	99,3	0,13032	1,1881	1,1798	12,545	0,0785
43	1950	37,046	20,882	101,22	22,35	86,344	0,53613	2,7001	2,3308	12,682	0,197
32	2150	-0,0724	-68,486	-0,06688	16,072	76,596	0,27208	1,826	1,3977	12,711	0,1595
85	2350	-0,32215	-15,897	-0,04262	10,59	97,652	0,20444	1,2765	1,2465	12,544	0,0625
72	1200	760,07	474,26	1570,8	24,874	59,046	0,75293	3,1441	1,8561	12,577	0,7875
69	650	-0,20392	-1,6355	1,3022	18,148	101,49	0,85578	2,0821	2,1132	12,6	0,082
68	1050	578,16	362,46	1233,5	24,069	91,515	0,65472	2,9957	2,7413	12,603	0,7265
98	1600	423,18	262,66	897,59	20,87	63,895	1,18	2,4666	1,5755	12,513	0,6465
111	2300	-0,09663	-7,8848	0,4383	14,035	98,763	0,03211	1,6012	1,5815	12,477	0,089
59	1850	63,064	38,162	135,91	21,09	100,31	0,94657	2,4998	2,5074	12,631	0,1145
43	1050	178,24	106,3	403,4	21,116	99,501	0,55373	2,5037	2,4913	12,669	0,464
81	1950	11,055	-42,726	38,27	17,979	82,856	0,04508	2,0611	1,706	12,566	0,1215
43	2200	-0,07776	-14,005	-0,5838	20,761	95,95	0,21278	2,4496	2,3504	12,677	0,0905
111	0	-0,14227	-11,856	-0,56619	13,364	99,516	0,09141	1,5327	1,5253	12,485	0,095
65	900	155,35	87,528	334,55	16,706	98,932	0,03767	1,9016	1,8803	12,596	0,2105
115	450	-0,03761	-0,81376	-0,21933	9,5822	100,92	0,0562	1,1934	1,2044	12,461	0,0905
70	50	-0,00268	-7,7185	0,20691	16,154	98,905	0,09326	1,8351	1,815	12,594	0,0605
112	900	80,536	3,0421	199,41	10,723	101,17	0,04045	1,2881	1,3033	12,472	0,169
37	600	0,04295	-22,319	0,0487	13,09	93,684	0,28505	1,5058	1,4105	12,675	0,081
56	100	-0,01342	-15,559	-0,07305	15,367	99,384	0,09419	1,7449	1,7341	12,628	0,078
118	2050	-0,0161	-20,468	0,00609	15,194	93,26	0,26744	1,7264	1,6087	12,465	0,097
100	300	-0,02685	-3,0906	0,04262	13,388	99,387	-0,02255	1,5352	1,5258	12,504	0,0655
90	1800	158,56	76,113	332,95	19,803	65,081	1,3514	2,3096	1,5025	12,534	0,357
68	1950	9,0971	3,5455	25,277	19,991	100,26	0,14885	2,3358	2,3419	12,604	0,1175
79	1950	13,595	-40,544	47,03	17,311	78,798	0,36565	1,9758	1,5556	12,574	0,1125
35	600	-0,8082	-19,706	0	11,101	97,151	0,08585	1,3206	1,283	12,676	0,0885
35	1800	500,46	269,34	1042	26,567	42,087	0,77331	3,4756	1,4625	12,714	0,726
79	2100	-0,3676	-25,202	-1,996	13,764	95,371	0,09512	1,5734	1,5006	12,568	0,0845
42	800	13,759	9,043	30,652	21,136	101,57	0,70105	2,5068	2,5462	12,671	0,033
59	1650	247,91	163,43	529,32	23,587	83,777	1,08	2,9104	2,4376	12,63	0,192
34	1750	583,05	354,9	1259,1	25,347	54,635	0,85021	3,2339	1,766	12,715	0,8205
71	2100	-1,0702	-23,568	-0,62044	13,994	94,108	0,1609	1,597	1,5029	12,587	0,1165
105	1600	227,52	146,02	458,87	19,993	68,013	0,22297	2,3363	1,5887	12,493	0,451
79	950	139,76	86,875	316,29	16,84	102,26	0,47127	1,917	1,9603	12,562	0,1155
104	1750	275,41	115,95	568,99	20,055	60,329	0,75015	2,3454	1,4147	12,5	0,3355
86	1950	11,927	-17,392	28,132	19,394	81,556	0,71494	2,251	1,8355	12,546	0,112
83	900	201,51	75,412	404,28	15,086	102,58	0,05527	1,7148	1,759	12,545	0,1055
55	1600	442,34	288,53	907,78	24,505	67,224	0,99753	3,0785	2,066	12,643	0,763
107	500	-0,12353	-9,7847	0,17662	11,843	96,678	0,10438	1,3871	1,341	12,479	0,054
61	550	-0,66009	-20,95	-0,3347	16,357	98,898	0,06176	1,8591	1,8386	12,62	0,085
54	1650	295,45	195,98	617,07	24,519	73,548	0,91137	3,0777	2,2634	12,649	0,7305
45	1950	74,736	1,0199	186,52	24,7	72,461	0,39345	3,1114	2,2538	12,675	0,228
47	450	-0,07245	-11,552	0,05477	17,01	99,368	0,05064	1,9378	1,9256	12,666	0,0595
86	200	0,10742	-17,2	-2,4059	9,8836	98,926	0,14422	1,2176	1,2045	12,538	0,072
46	2250	-0,52825	-14,156	-0,748	19,924	97,517	0,02563	2,3262	2,2684	12,664	0,0915
69	900	37,884	24,207	81,804	18,24	100,95	0,85299	2,0941	2,1139	12,594	0,068
50	1100	188,26	123,34	410,57	21,446	98,581	0,7029	2,555	2,5187	12,651	0,1665
52	1500	231,47	151,9	494,52	23,028	91,39	1,0855	2,8136	2,5705	12,65	0,327
48	850	31,155	19,558	70,073	20,344	101,94	0,08678	2,3873	2,4336	12,659	0,048
83	2150	-0,1127	-19,006	-1,7891	14,032	96,351	0,04972	1,6009	1,5425	12,555	0,0955
118	1150	445,62	275,15	935,95	19,758	69,606	1,0707	2,3036	1,6002	12,463	0,696
68	1800	96,289	52,335	202,14	22,768	83,19	0,336	2,7694	2,3035	12,61	0,1815
80	550	-0,02148	-7,9799	0,18265	14,201	98,969	0,07288	1,6185	1,6018	12,558	0,078
64	2050	0,91705	-46,861	2,6089	17,996	85,605	0,12198	2,0632	1,7649	12,613	0,1145
36	1500	927,56	601,88	1953,8	27,39	42,987	0,94193	3,6475	1,5677	12,701	1,301
61	800	30,465	-0,02063	84,541	15,536	100,46	0,02563	1,764	1,772	12,615	0,186
82	1100	526,86	317,34	1141,7	21,766	71,696	0,75015	2,6059	1,8678	12,551	0,7195
114	0	-0,09128	-15,365	0,43229	12,059	98,375	0,08492	1,4072	1,3844	12,472	0,0785
117	1550	314,35	201,8	644,13	18,706	67,092	1,2097	2,1564	1,4466	12,456	0,489
56	1050	487,91	301,58	1071,3	23,23	72,139	0,65936	2,848	2,0544	12,629	0,9425
120	350	0,06442	-4,4919	-0,08522	17,254	100,79	0,87244	1,968	1,9836	12,457	0,117
91	1450	93,097	63,978	217,31	17,08	100,32	1,1884	1,9464	1,9526	12,528	0,075
79	1400	288,54	181,59	579,53	18,354	101,04	0,51112	2,1096	2,1314	12,567	0,7625
37	50	-0,13957	-38,663	-0,55999	14,412	90,854	0,24614	1,6408	1,4907	12,686	0,0855
32	750	35,381	10,436	73,186	17,156	90,289	0,46942	1,9558	1,7659	12,693	0,269
52	1800	105,04	67,687	226,21	22,655	87,733	0,98178	2,7504	2,413	12,651	0,2055
74	1150	757,93	482,02	1574,1	22,928	60,352	0,82428	2,7967	1,6877	12,578	0,9275
73	1250	286,68	175,49	613,56	21,26	96,938	1,1133	2,5261	2,4487	12,585	0,2515
67	750	1,1858	-14,801	8,1164	19,129	88,624	0,35361	2,214	1,9621	12,6	0,173
41	1850	84,898	47,692	191,05	21,298	84,99	1,1198	2,5322	2,1518	12,683	0,138
113	650	-0,00806	-23,97	0,07311	9,0039	100,28	0,17109	1,1475	1,1507	12,467	0,069
73	1800	115,18	59,925	248,26	20,978	97,849	0,81501	2,4826	2,4292	12,584	0,237
77	650	0,12351	-20,338	-0,9195	11,539	102,06	0,06083	1,3596	1,3876	12,564	0,058
96	650	-0,04833	-25,126	0	12,606	96,6	0,51204	1,4585	1,4089	12,512	0,1285
80	2300	-0,14762	-8,1564	-0,1461	15,93	98,64	0,03489	1,809	1,7845	12,562	0,0705
52	2050	0,51753	-4,185	4,8346	21,774	91,294	0,58523	2,6067	2,3797	12,651	0,0645
64	2250	-0,97396	-23,113	-1,217	15,832	96,179	0,07473	1,7978	1,7291	12,607	0,1075
76	600	0,03758	-6,8426	-0,4688	12,52	99,243	0,04879	1,4504	1,4395	12,57	0,0635
46	1900	245,18	100,84	523,8	25,604	70,284	0,7066	3,2832	2,3066	12,674	0,2775
98	650	-0,17193	-12,36	0	10,447	99,808	0,14885	1,2644	1,2619	12,5	0,0635
84	1850	224,96	69,594	446,36	20,666	64,892	0,40642	2,4355	1,5806	12,553	0,1615
95	300	-1,1359	-6,8301	0	11,657	99,476	0,13125	1,3703	1,3631	12,518	0,066
91	250	-0,19051	-10,986	-0,03043	16,899	80,452	0,9651	1,9242	1,5479	12,535	0,08
51	1900	98,335	57,978	236,79	24,975	87,114	0,72236	3,1632	2,7542	12,655	0,23
36	1300	972,99	626,83	2054,2	25,778	46,73	1,0031	3,3174	1,5497	12,688	1,3575
81	450	-2,0507	-26,531	-1,534	13,124	99,544	0,05991	1,5089	1,5021	12,564	0,0585
67	1200	512,41	338,64	1082,1	23,754	75,5	0,79648	2,942	2,2185	12,599	0,7395
102	50	-0,04028	-2,3294	0	12,4	99,804	0,03026	1,439	1,4362	12,499	0,0595
118	1800	60,936	24,97	122,09	17,053	85,387	0,72328	1,9433	1,6589	12,462	0,157
54	1450	755,73	518,03	1586,2	28,167	68,078	1,0003	3,8195	2,5962	12,648	0,8625
90	1150	471,97	286,21	1024,4	20,191	62,815	0,56856	2,3655	1,485	12,521	0,771
70	1450	461,83	297,33	952,87	18,676	98,8	1,0049	2,1523	2,1265	12,593	0,5115
38	550	0	-43,222	-0,06089	11,022	87,967	0,16924	1,3138	1,1556	12,67	0,068
48	1200	220,43	145,61	481,02	21,751	101,47	0,31655	2,6031	2,6413	12,658	0,1195
78	350	-1,0277	-12,939	-0,28601	17,434	94,057	0,64824	1,9905	1,8722	12,568	0,09
110	750	0,00268	-6,629	0,79725	17,672	100,29	0,25169	2,0206	2,0264	12,489	0,081
94	350	-1,705	-43,16	0	11,673	92,167	0,15997	1,3725	1,2637	12,524	0,0885
117	2150	-0,03758	-28,885	0,05479	15,587	75,914	0,36287	1,7699	1,3434	12,464	0,2085
52	1050	80,85	50,552	171,08	22,32	98,841	0,24706	2,6949	2,6636	12,651	0,1555
119	1700	114,74	62,735	241	18,177	94,561	0,7168	2,0874	1,972	12,462	0,2035
41	1000	411,78	258,19	917,83	22,686	81,645	1,2106	2,7593	2,2468	12,677	0,748
65	1450	294,29	179,14	604,2	20,823	67,095	1,1782	2,4591	1,6496	12,598	0,8755
64	1250	174,86	108,07	358,43	18,873	100,3	0,84095	2,1793	2,186	12,6	0,3295
40	2200	-0,05364	-3,3429	-0,95498	19,443	96,139	0,17479	2,2577	2,1706	12,685	0,033
69	50	0,73769	-7,7658	-0,2616	18,919	101,31	0,10809	2,1852	2,2138	12,607	0,065
109	450	-0,28989	-14,744	0,70006	14,813	101,64	0,06732	1,6838	1,7114	12,485	0,0695
87	750	0,02953	-13,686	2,648	15,904	101,46	0,31933	1,8064	1,8328	12,543	0,116
100	1850	53,146	26,191	112,26	18,852	75,049	0,17201	2,1763	1,6325	12,507	0,164
92	1900	19,603	12,637	39,828	20,477	102,53	1,4691	2,4071	2,468	12,534	0,084
76	500	-0,17984	-16,972	-0,01826	12,112	97,218	0,06361	1,412	1,3727	12,57	0,0695
85	1300	698,52	437,73	1477,7	23,908	57,032	0,77609	2,9685	1,6911	12,545	0,7065
86	450	-0,02686	-0,54145	-1,1696	11,594	100,92	0,03952	1,3647	1,3773	12,539	0,082
86	1350	868,11	559,61	1804,2	25,172	54,852	0,95954	3,201	1,755	12,545	0,9035
90	2200	-0,02147	-52,901	-0,37121	17,32	63,779	0,96695	1,9764	1,2603	12,535	0,147
118	1050	226,58	137,66	492,1	17,925	80,339	0,89005	2,0542	1,649	12,457	0,524
54	700	0,10459	-1,8418	0,01217	20,979	102,03	0,43329	2,4827	2,5331	12,645	0,0615
108	850	18,716	6,6148	41,108	13,706	102,03	0,0738	1,5673	1,5991	12,485	0,1065
48	300	-0,25482	-3,2034	-0,99156	20,748	98,915	0,04323	2,4476	2,4211	12,659	0,08
82	50	-0,62823	-18,568	0,01218	11,316	97,982	0,11828	1,3396	1,3126	12,557	0,1045
116	650	-0,01612	-3,1448	0,52391	10,005	100,65	0,0562	1,2276	1,2356	12,459	0,0695
68	50	0,39167	-12,355	0,51106	18,98	101,18	0,05805	2,1935	2,2194	12,607	0,063
